烟花_舟山,,,,,,,,,,,,
时间1,实测,时间2,频谱4,频谱6,频谱8,频谱10,频谱12,,,,,
,,2021/7/27 17:00,1.85102,1.868604143,1.831677443,1.968404346,1.772763769,,,,,
,,2021/7/27 18:00,1.84898,1.872153458,1.823489196,1.964781943,1.771778705,,,,,
,,2021/7/27 19:00,1.85279,1.837079975,1.870071027,1.971050035,1.773949977,,,,,
,,2021/7/27 20:00,1.84614,1.847278896,1.844887215,1.957942228,1.771605181,,,,,
,,2021/7/27 21:00,1.82575,1.765087086,1.892479205,1.791356663,1.848678891,,,,,
,,2021/7/27 22:00,1.80371,1.802521362,1.805017501,1.923024778,1.724166815,,,,,
,,2021/7/27 23:00,1.79683,1.727390616,1.873213322,1.788006301,1.802712466,,,,,
,,2021/7/28 0:00,1.792,1.792367791,1.79159543,1.884459751,1.730360166,,,,,
,,2021/7/28 1:00,1.78434,1.770846295,1.799183075,1.860853054,1.733331297,,,,,
,,2021/7/28 2:00,1.76743,1.69471559,1.847415851,1.815819274,1.735170484,,,,,
,,2021/7/28 3:00,1.75187,1.682483797,1.828194823,1.676444224,1.802153851,,,,,
,,2021/7/28 4:00,1.72938,1.728157916,1.730724292,1.83697869,1.65764754,,,,,
,,2021/7/28 5:00,1.71149,1.736011126,1.684516761,1.671893498,1.737887668,,,,,
,,2021/7/28 6:00,1.67985,1.616283227,1.74977345,1.794595046,1.603353303,,,,,
,,2021/7/28 7:00,1.65007,1.678375011,1.618934488,1.674636913,1.633692058,,,,,
,,2021/7/28 8:00,1.61661,1.574588298,1.662833872,1.642054504,1.599646998,,,,,
,,2021/7/28 9:00,1.58853,1.631098994,1.541704107,1.587427272,1.589265152,,,,,
,,2021/7/28 10:00,1.57263,1.609454596,1.532122945,1.554149892,1.584950072,,,,,
,,2021/7/28 11:00,1.55768,1.544124263,1.572591311,1.666450134,1.485166578,,,,,
,,2021/7/28 12:00,1.54115,1.474774127,1.61416346,1.64169141,1.474122393,,,,,
,,2021/7/28 13:00,1.52211,1.451800298,1.599450672,1.481375297,1.549266468,,,,,
,,2021/7/28 14:00,1.50214,1.478576069,1.528060325,1.439570798,1.543852801,,,,,
,,2021/7/28 15:00,1.48004,1.523864573,1.43183297,1.417484891,1.521743406,,,,,
,,2021/7/28 16:00,1.45969,1.462617828,1.456469389,1.538913695,1.406874204,,,,,
,,2021/7/28 17:00,1.43724,1.445704646,1.427928889,1.406771617,1.457552255,,,,,
,,2021/7/28 18:00,1.40759,1.399192033,1.416827764,1.449133283,1.379894478,,,,,
,,2021/7/28 19:00,1.37861,1.316956814,1.446428505,1.340022141,1.404335239,,,,,
,,2021/7/28 20:00,1.34552,1.346188967,1.344784136,1.424713366,1.292724423,,,,,
,,2021/7/28 21:00,1.30861,1.343906413,1.269783946,1.386079673,1.256963551,,,,,
,,2021/7/28 22:00,1.27898,1.304507085,1.250900206,1.314214903,1.255490065,,,,,
,,2021/7/28 23:00,1.25228,1.237640972,1.268382931,1.293060762,1.225092826,,,,,
,,2021/7/29 0:00,1.22042,1.167607327,1.27851394,1.303624633,1.164950245,,,,,
,,2021/7/29 1:00,1.18943,1.141333809,1.24233581,1.173679609,1.19993026,,,,,
,,2021/7/29 2:00,1.15871,1.122672171,1.198351612,1.174751762,1.148015492,,,,,
,,2021/7/29 3:00,1.13734,1.129760398,1.145677562,1.138392286,1.136638476,,,,,
,,2021/7/29 4:00,1.11622,1.137465051,1.092850444,1.099086699,1.127642201,,,,,
,,2021/7/29 5:00,1.09384,1.046680932,1.145714974,1.138268203,1.064221198,,,,,
,,2021/7/29 6:00,1.06914,1.055032951,1.084657754,1.081408202,1.060961199,,,,,
,,2021/7/29 7:00,1.04653,1.02857993,1.066275077,1.06831534,1.03200644,,,,,
,,2021/7/29 8:00,1.03137,0.988760546,1.0782404,1.063549177,1.009917216,,,,,
,,2021/7/29 9:00,1.02315,1.046003412,0.998011247,1.029252272,1.019081819,,,,,
,,2021/7/29 10:00,1.01762,1.03228098,1.001492922,1.085296019,0.972502654,,,,,
,,2021/7/29 11:00,1.01004,1.010328228,1.00972295,1.024393696,1.000470869,,,,,
,,2021/7/29 12:00,1.00105,0.962103826,1.043890792,1.033984623,0.979093584,,,,,
,,2021/7/29 13:00,0.99144,0.998438042,0.983742153,1.023076898,0.970348735,,,,,
,,2021/7/29 14:00,0.98494,0.96549123,1.006333646,1.036529257,0.950547162,,,,,
,,2021/7/29 15:00,0.97809,0.992061898,0.962720913,0.936661125,1.00570925,,,,,
,,2021/7/29 16:00,0.97578,0.937763151,1.017598534,1.048354807,0.927396796,,,,,
,,2021/7/29 17:00,0.97771,0.972257911,0.983707298,1.014661218,0.953075855,,,,,
,,2021/7/29 18:00,0.96244,0.927747196,1.000602084,0.978725958,0.951582695,,,,,
,,2021/7/29 19:00,0.95477,0.959567001,0.949493299,1.023298892,0.909084072,,,,,
,,2021/7/29 20:00,0.95179,0.952725261,0.950761213,0.97158948,0.938590347,,,,,
,,2021/7/29 21:00,0.94802,0.922916758,0.975633567,0.991640797,0.918939469,,,,,
,,2021/7/29 22:00,0.9325,0.959545247,0.902750229,0.902670242,0.952386505,,,,,
,,2021/7/29 23:00,0.92024,0.916683617,0.924152022,0.911925053,0.925783298,,,,,
,,2021/7/30 0:00,0.91242,0.872543316,0.956284352,0.979885003,0.867443331,,,,,
,,2021/7/30 1:00,0.91162,0.913196847,0.909885468,0.90051909,0.919020606,,,,,
,,2021/7/30 2:00,0.91687,0.916963846,0.916766769,0.956856335,0.890212443,,,,,
,,2021/7/30 3:00,0.9221,0.946496048,0.895264347,0.929104462,0.917430359,,,,,
,,2021/7/30 4:00,0.92584,0.891980304,0.963085666,0.896079899,0.945680067,,,,,
,,2021/7/30 5:00,0.92175,0.903289052,0.942057043,0.976712753,0.885108165,,,,,
,,2021/7/30 6:00,0.90635,0.879050538,0.936379408,0.866508059,0.932911294,,,,,
,,2021/7/30 7:00,0.89505,0.88615953,0.904829517,0.952906983,0.856478678,,,,,
,,2021/7/30 8:00,0.8951,0.855941288,0.938174583,0.962220183,0.850353211,,,,,
,,2021/7/30 9:00,0.89575,0.874454536,0.91917501,0.87047357,0.912600954,,,,,
,,2021/7/30 10:00,0.89617,0.860982283,0.934876488,0.960654454,0.853180364,,,,,
,,2021/7/30 11:00,0.90572,0.885614204,0.927836376,0.873239169,0.927373887,,,,,
,,2021/7/30 12:00,0.91443,0.938052137,0.888445649,0.886421969,0.933102021,,,,,
,,2021/7/30 13:00,0.91979,0.890611172,0.951886711,0.964520094,0.889969937,,,,,
,,2021/7/30 14:00,0.92601,0.950450899,0.899125011,0.94685268,0.91211488,,,,,
,,2021/7/30 15:00,0.92522,0.928816259,0.921264115,0.956809758,0.904160161,,,,,
,,2021/7/30 16:00,0.91746,0.902614207,0.933790373,0.946172943,0.898318038,,,,,
,,2021/7/30 17:00,0.90762,0.910802723,0.904119005,0.88584253,0.922138313,,,,,
,,2021/7/30 18:00,0.89904,0.924145636,0.871423801,0.862716714,0.923255524,,,,,
,,2021/7/30 19:00,0.89677,0.86213822,0.934864959,0.954613761,0.858207493,,,,,
,,2021/7/30 20:00,0.90298,0.867114652,0.942431883,0.864210913,0.928826058,,,,,
,,2021/7/30 21:00,0.91692,0.918995745,0.914636681,0.892183659,0.933410894,,,,,
,,2021/7/30 22:00,0.9377,0.907529177,0.970887905,0.925549626,0.945800249,,,,,
,,2021/7/30 23:00,0.95663,0.919003835,0.998018782,1.023729661,0.911896893,,,,,
,,2021/7/31 0:00,0.97103,0.958226232,0.985114144,0.961659803,0.977276798,,,,,
,,2021/7/31 1:00,0.95463,0.941441345,0.96913752,0.986768985,0.93320401,,,,,
,,2021/7/31 2:00,0.9373,0.907076184,0.970546197,0.959834014,0.922277324,,,,,
,,2021/7/31 3:00,0.92074,0.876463152,0.969444533,0.931423135,0.91361791,,,,,
,,2021/7/31 4:00,0.90441,0.911858075,0.896217117,0.886061455,0.916642363,,,,,
,,2021/7/31 5:00,0.89196,0.896977007,0.886441292,0.911004477,0.879263682,,,,,
,,2021/7/31 6:00,0.87797,0.889544473,0.86523808,0.911604185,0.85554721,,,,,
,,2021/7/31 7:00,0.87047,0.864957389,0.876533873,0.929737253,0.830958498,,,,,
,,2021/7/31 8:00,0.86766,0.882029524,0.851853523,0.844991765,0.882772157,,,,,
,,2021/7/31 9:00,0.87308,0.847641687,0.901062145,0.839822715,0.895251523,,,,,
,,2021/7/31 10:00,0.88174,0.906674622,0.854311916,0.923364268,0.853990488,,,,,
,,2021/7/31 11:00,0.89735,0.894810204,0.900143775,0.897572186,0.897201876,,,,,
,,2021/7/31 12:00,0.91747,0.905213682,0.93095195,0.877472581,0.944134946,,,,,
,,2021/7/31 13:00,0.93159,0.910606928,0.954671379,0.945218682,0.922504212,,,,,
,,2021/7/31 14:00,0.93169,0.888474839,0.979226677,0.897105795,0.954746137,,,,,
,,2021/7/31 15:00,0.92661,0.926107175,0.927163107,0.912644175,0.93592055,,,,,
,,2021/7/31 16:00,0.92003,0.916436894,0.923982416,0.988141381,0.874622413,,,,,
,,2021/7/31 17:00,0.91863,0.914201522,0.923501325,0.975125875,0.880966084,,,,,
,,2021/7/31 18:00,0.91097,0.931757499,0.888103751,0.963680079,0.875829948,,,,,
,,2021/7/31 19:00,0.91134,0.907813205,0.915219475,0.949313454,0.886024364,,,,,
,,2021/7/31 20:00,0.9201,0.90540421,0.93626537,0.934472095,0.910518603,,,,,
,,2021/7/31 21:00,0.93058,0.914294475,0.948494078,0.946844903,0.919736731,,,,,
,,2021/7/31 22:00,0.9258,0.937471787,0.912961034,0.950570343,0.909286438,,,,,
,,2021/7/31 23:00,0.91815,0.903792574,0.933943168,0.889729948,0.937096701,,,,,
,,2021/8/1 0:00,0.90658,0.909377002,0.903503297,0.935720612,0.887152925,,,,,
,,2021/8/1 1:00,0.8945,0.853438895,0.939667215,0.915738882,0.880340745,,,,,
,,2021/8/1 2:00,0.8812,0.865590453,0.898370501,0.870444674,0.888370217,,,,,
,,2021/8/1 3:00,0.86947,0.834343411,0.908109248,0.837703057,0.890647962,,,,,
,,2021/8/1 4:00,0.86108,0.870226185,0.851019196,0.91187708,0.82721528,,,,,
,,2021/8/1 5:00,0.85552,0.879096372,0.82958599,0.91462314,0.816117907,,,,,
,,2021/8/1 6:00,0.85431,0.813623022,0.899065675,0.867164114,0.845740591,,,,,
,,2021/8/1 7:00,0.85713,0.871407272,0.841425001,0.90741032,0.823609786,,,,,
