灿鸿_舟山,,,,,,,,,,,,
时间1,实测,时间2,频谱4,频谱6,频谱8,频谱10,频谱12,,,,,
2021/7/11 4:00,1.37589,2021/7/11 8:00,1.31187,1.316126678,1.307968045,1.310096384,1.312579446,,,,,
2021/7/11 5:00,1.3093,2021/7/11 9:00,1.34699,1.343048311,1.350603215,1.348632371,1.346333052,,,,,
2021/7/11 6:00,1.3093,2021/7/11 10:00,1.37102,1.375775646,1.366660658,1.369038481,1.371812608,,,,,
2021/7/11 7:00,1.3093,2021/7/11 11:00,1.40474,1.389264273,1.418926083,1.41118822,1.402160712,,,,,
2021/7/11 8:00,1.40662,2021/7/11 12:00,1.45143,1.434576533,1.466879012,1.458452278,1.448621089,,,,,
2021/7/11 9:00,1.40662,2021/7/11 13:00,1.5101,1.515992588,1.504698461,1.507644755,1.511082098,,,,,
2021/7/11 10:00,1.37589,2021/7/11 14:00,1.5798,1.57711084,1.582265064,1.580920484,1.579351807,,,,,
2021/7/11 11:00,1.34003,2021/7/11 15:00,1.65219,1.68191715,1.624940113,1.639803688,1.657144525,,,,,
2021/7/11 12:00,1.27857,2021/7/11 16:00,1.72637,1.722237736,1.730157908,1.728091777,1.725681289,,,,,
2021/7/11 13:00,1.11466,2021/7/11 17:00,1.80926,1.792140966,1.824952448,1.816392931,1.806406828,,,,,
2021/7/11 14:00,1.11466,2021/7/11 18:00,1.89426,1.893726656,1.894748898,1.894482227,1.894171109,,,,,
2021/7/11 15:00,1.11466,2021/7/11 19:00,1.98585,2.003392106,1.969769736,1.978540789,1.988773684,,,,,
2021/7/11 16:00,1.21198,2021/7/11 20:00,2.07249,2.057481606,2.086247695,2.078743498,2.069988601,,,,,
2021/7/11 17:00,1.46809,2021/7/11 21:00,2.18037,2.195558624,2.166447094,2.174041407,2.182901437,,,,,
2021/7/11 18:00,1.59614,2021/7/11 22:00,2.2577,2.283665941,2.233897888,2.246880858,2.262027657,,,,,
2021/7/11 19:00,1.69346,2021/7/11 23:00,2.37658,2.370470444,2.382180427,2.379125649,2.375561741,,,,,
2021/7/11 20:00,1.85737,2021/7/12 0:00,2.51183,2.5038699,2.519126759,2.515146709,2.510503317,,,,,
2021/7/11 21:00,2.11348,2021/7/12 1:00,2.65592,2.641414945,2.669216301,2.661963773,2.653502491,,,,,
2021/7/11 22:00,2.2108,2021/7/12 2:00,2.80132,2.786992431,2.814453605,2.807289821,2.798932072,,,,,
2021/7/11 23:00,2.59496,2021/7/12 3:00,2.95018,2.950225124,2.950138637,2.950161199,2.950187521,,,,,
2021/7/12 0:00,2.72301,2021/7/12 4:00,3.11331,3.138461774,3.090254207,3.102830094,3.117501962,,,,,
2021/7/12 1:00,3.04571,2021/7/12 5:00,3.28519,3.305926174,3.266181841,3.276549928,3.288646029,,,,,
2021/7/12 2:00,3.20449,2021/7/12 6:00,3.48367,3.49626031,3.472128883,3.478424038,3.485768385,,,,,
2021/7/12 3:00,3.62451,2021/7/12 7:00,3.68505,3.695888566,3.675114648,3.680533931,3.686856428,,,,,
2021/7/12 4:00,3.78329,2021/7/12 8:00,3.90886,3.916504581,3.901852468,3.905674758,3.910134097,,,,,
2021/7/12 5:00,4.0394,2021/7/12 9:00,4.13691,4.149443486,4.125420971,4.131687714,4.138998914,,,,,
2021/7/12 6:00,4.3621,2021/7/12 10:00,4.34081,4.345854807,4.336185593,4.338707997,4.341650801,,,,,
2021/7/12 7:00,4.58747,2021/7/12 11:00,4.602,4.599043186,4.604710413,4.603232006,4.601507198,,,,,
2021/7/12 8:00,4.74626,2021/7/12 12:00,4.8927,4.891960229,4.893378124,4.893008238,4.892576705,,,,,
2021/7/12 9:00,5.19701,2021/7/12 13:00,5.20513,5.197201565,5.212397732,5.208433515,5.203808594,,,,,
2021/7/12 10:00,5.5197,2021/7/12 14:00,5.55358,5.553584582,5.5535758,5.553578091,5.553580764,,,,,
2021/7/12 11:00,5.80654,2021/7/12 15:00,5.94868,5.962136475,5.936344898,5.943073136,5.950922746,,,,,
2021/7/12 12:00,6.12924,2021/7/12 16:00,6.36751,6.389436921,6.347410323,6.358373783,6.371164487,,,,,
2021/7/12 13:00,6.61072,2021/7/12 17:00,6.81158,6.803684456,6.818817582,6.81486981,6.810264076,,,,,
2021/7/12 14:00,6.73877,2021/7/12 18:00,7.25894,7.248281106,7.268710653,7.263381206,7.257163518,,,,,
2021/7/12 15:00,7.06147,2021/7/12 19:00,7.66178,7.686794703,7.638849855,7.651357207,7.665949117,,,,,
2021/7/12 16:00,7.18952,2021/7/12 20:00,8.00026,8.006786075,7.994277764,7.997540802,8.001347679,,,,,
2021/7/12 17:00,7.06147,2021/7/12 21:00,8.38128,8.368068367,8.393390663,8.386784847,8.379078061,,,,,
2021/7/12 18:00,6.64145,2021/7/12 22:00,8.72667,8.744190066,8.71060994,8.719369973,8.729590011,,,,,
2021/7/12 19:00,7.44563,2021/7/12 23:00,9.04979,9.047841063,9.051576525,9.050602057,9.049465177,,,,,
2021/7/12 20:00,7.73759,2021/7/13 0:00,9.28558,9.271812677,9.298200046,9.291316385,9.283285446,,,,,
2021/7/12 21:00,8.15248,2021/7/13 1:00,9.33073,9.337003668,9.324979137,9.328115972,9.331775611,,,,,
2021/7/12 22:00,8.50591,2021/7/13 2:00,9.25975,9.241554018,9.27642965,9.267331659,9.256717336,,,,,
